Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,PC1,PC2
S02954,0.45454545454545436,Male,0.8999999999999999,0.7899999999999998,0.07007007007007006,0.905,Arts,0.5,0.7777777777777777,0.0,0.4444444444444445,0.0,0.4,0.42894736842105263,0.6666666666666665,1.0,Entry,0.0,No,0.41080489671956566,-0.20771204710925245
S02955,0.9999999999999998,Male,0.33000000000000007,0.7357142857142855,0.34434434434434436,0.2350000000000001,Mathematics,0.75,0.3333333333333333,0.2,0.5555555555555556,0.2222222222222222,1.0,0.33289473684210524,0.8888888888888888,0.0,Mid,0.2222222222222222,No,-0.22283527148411172,0.5236499732811798
S02956,0.909090909090909,Female,0.95,0.14714285714285702,0.98998998998999,0.17500000000000004,Business,0.75,0.7777777777777777,0.2,0.5555555555555556,0.5555555555555556,0.0,0.6552631578947369,1.0,0.75,Mid,0.4444444444444445,Yes,-0.06266049326811549,-0.11043893008246813
S02957,0.5454545454545452,Female,0.02499999999999991,0.3514285714285714,0.09709709709709709,0.6950000000000001,Engineering,0.25,0.4444444444444444,0.2,0.0,1.0,0.4,0.3092105263157895,0.7777777777777777,0.25,Mid,0.1111111111111111,Yes,-0.4181875904954529,-0.2519546550907597
S02958,0.7272727272727273,Female,0.375,0.03142857142857136,0.2992992992992993,0.9750000000000001,Law,0.25,0.0,0.0,0.5555555555555556,0.2222222222222222,1.0,0.24078947368421055,0.4444444444444445,0.75,Mid,0.1111111111111111,No,0.34811810310345603,-0.22921480757349852
S02959,0.8181818181818181,Female,0.895,0.7485714285714284,0.17517517517517517,0.75,Computer Science,0.75,0.8888888888888888,0.4,1.0,0.6666666666666665,0.0,0.5828947368421052,0.7777777777777777,0.5,Entry,0.3333333333333333,No,-0.21517994973682308,0.14023803697619103
S02960,0.36363636363636354,Male,0.2749999999999999,0.20428571428571418,0.7447447447447447,0.2849999999999999,Business,0.5,0.7777777777777777,0.8,0.0,0.5555555555555556,0.8,0.2460526315789474,0.8888888888888888,0.5,Mid,0.6666666666666665,No,0.058976497972129525,0.04918052289904955
S02961,0.7272727272727273,Male,0.2749999999999999,0.9914285714285713,0.883883883883884,0.41999999999999993,Mathematics,0.5,0.0,0.6000000000000001,0.4444444444444445,0.8888888888888888,0.8,0.275,0.6666666666666665,0.0,Mid,0.0,No,-0.32598328074109784,0.25321855685863953
S02962,0.2727272727272727,Female,0.30499999999999994,0.27428571428571424,0.07407407407407407,0.385,Mathematics,0.0,0.2222222222222222,1.0,0.6666666666666665,0.5555555555555556,0.4,0.023684210526315808,1.0,0.5,Mid,0.8888888888888888,No,-0.14745688317849837,-0.3956951515623343
S02963,0.8181818181818181,Male,0.6100000000000001,0.6628571428571428,0.14214214214214213,0.8500000000000001,Arts,0.25,0.2222222222222222,1.0,0.7777777777777777,0.6666666666666665,0.6000000000000001,0.5513157894736842,0.2222222222222222,0.5,Entry,0.0,No,0.030742223454600745,-0.034631942909921894
S02964,0.09090909090909083,Other,0.43999999999999995,0.5342857142857143,0.9309309309309309,0.77,Mathematics,0.25,0.4444444444444444,0.0,0.4444444444444445,0.1111111111111111,0.4,0.2934210526315789,0.8888888888888888,0.5,Entry,0.7777777777777777,No,-0.09047053859499748,-0.3634201158218452
S02965,0.18181818181818188,Female,0.7250000000000001,0.9657142857142855,0.022022022022022025,0.5900000000000001,Business,0.25,0.6666666666666666,0.0,0.1111111111111111,1.0,0.0,0.09605263157894739,0.4444444444444445,0.75,Mid,0.5555555555555556,No,-0.036351283399764345,-0.5000318072020538
S02966,0.909090909090909,Female,0.895,0.9871428571428569,0.18018018018018017,0.2749999999999999,Computer Science,0.75,0.0,1.0,0.2222222222222222,0.3333333333333333,0.4,0.5578947368421053,0.7777777777777777,0.0,Entry,0.0,No,-0.32329150213581936,0.4752961223318928
S02967,0.0,Other,0.675,0.897142857142857,0.044044044044044044,0.94,Business,0.75,0.0,0.0,0.6666666666666665,0.4444444444444445,0.4,0.2763157894736842,0.0,1.0,Entry,0.6666666666666665,No,0.6029307233232372,-0.007092333612721908
S02968,0.45454545454545436,Male,0.20500000000000007,0.37857142857142856,0.4684684684684685,0.655,Arts,0.75,1.0,0.8,1.0,0.1111111111111111,0.0,0.6881578947368421,0.0,0.25,Mid,0.1111111111111111,No,-0.3517225612036345,0.27720743671545856
S02969,0.45454545454545436,Male,0.935,0.5385714285714285,0.09109109109109109,0.97,Engineering,0.5,0.5555555555555556,0.6000000000000001,0.3333333333333333,1.0,0.6000000000000001,0.5815789473684211,0.2222222222222222,0.0,Mid,0.0,No,-0.38177517204066647,0.30117642778446796
S02970,0.0,Female,0.2649999999999999,0.784285714285714,0.2682682682682683,0.5800000000000001,Arts,0.75,0.4444444444444444,0.6000000000000001,0.0,1.0,0.8,0.09078947368421053,0.1111111111111111,0.75,Mid,0.7777777777777777,No,0.4632807842630788,0.20150682705037473
S02971,0.909090909090909,Male,0.1499999999999999,0.7928571428571429,0.03303303303303303,0.8200000000000001,Engineering,0.0,0.2222222222222222,0.2,0.2222222222222222,1.0,1.0,0.4710526315789474,0.4444444444444445,1.0,Senior,0.1111111111111111,No,0.47036549680118045,-0.5106282978847838
S02972,0.18181818181818188,Female,0.09000000000000008,0.10428571428571409,0.6776776776776777,0.815,Arts,0.75,0.2222222222222222,1.0,1.0,0.6666666666666665,0.0,0.5368421052631579,0.8888888888888888,1.0,Entry,0.8888888888888888,No,0.26961920642186293,-0.11913202974577522
S02973,0.36363636363636354,Male,0.565,0.6242857142857141,0.5815815815815816,0.33499999999999996,Medicine,0.5,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.4,0.0,0.8888888888888888,0.25,Entry,0.5555555555555556,Yes,-0.2005187042772958,0.09438624859465462
S02974,0.18181818181818188,Female,0.11499999999999999,0.3214285714285714,0.3633633633633634,0.9650000000000001,Business,0.25,1.0,1.0,0.8888888888888888,0.8888888888888888,0.2,0.27763157894736845,0.7777777777777777,1.0,Entry,0.0,No,0.14633768211941336,-0.4085358948010984
S02975,0.8181818181818181,Female,0.1399999999999999,0.4385714285714284,0.7077077077077077,0.020000000000000018,Mathematics,0.0,0.1111111111111111,0.2,0.0,0.7777777777777777,0.4,0.22236842105263155,0.4444444444444445,0.0,Entry,0.7777777777777777,No,-0.6177514107996789,-0.3981086002410475
S02976,0.18181818181818188,Female,0.30000000000000004,0.49571428571428555,0.13213213213213212,0.77,Business,0.5,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,0.543421052631579,0.2222222222222222,1.0,Mid,0.6666666666666665,No,0.6150995863312014,0.09776911614597147
S02977,0.8181818181818181,Male,0.28,0.6785714285714284,0.7587587587587588,0.9650000000000001,Computer Science,1.0,0.3333333333333333,0.4,1.0,0.8888888888888888,0.4,0.15131578947368424,0.5555555555555556,0.75,Mid,0.0,No,0.21529800196795673,0.2864454240762915
S02978,0.18181818181818188,Male,0.605,0.4485714285714284,0.3813813813813814,0.3400000000000001,Medicine,0.25,1.0,0.0,0.4444444444444445,0.7777777777777777,0.2,0.381578947368421,0.7777777777777777,1.0,Entry,0.7777777777777777,No,0.16068196996757997,-0.562401055245625
S02979,0.36363636363636354,Female,0.815,0.7485714285714284,0.6796796796796797,0.6499999999999999,Computer Science,0.75,0.2222222222222222,0.4,0.5555555555555556,0.4444444444444445,1.0,0.7105263157894737,0.5555555555555556,0.75,Entry,0.1111111111111111,Yes,0.5171544570037808,0.2770094577255756
S02980,0.36363636363636354,Male,0.76,0.6057142857142856,0.965965965965966,0.56,Business,0.5,1.0,0.0,0.5555555555555556,0.8888888888888888,0.4,0.0,0.6666666666666665,1.0,Mid,0.7777777777777777,No,0.2932584707827347,-0.302734990299617
S02981,0.2727272727272727,Female,0.26,0.7471428571428571,0.2762762762762763,0.76,Computer Science,1.0,0.6666666666666666,0.6000000000000001,0.5555555555555556,0.4444444444444445,0.2,0.34736842105263155,0.6666666666666665,0.25,Entry,0.8888888888888888,No,-0.19843642389948632,0.45025751308371126
S02982,0.0,Female,0.2450000000000001,0.8014285714285714,0.15515515515515516,0.865,Engineering,0.5,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777777,0.4,0.3539473684210527,0.6666666666666665,0.0,Mid,0.4444444444444445,No,-0.4826110951850564,0.2907033342232906
S02983,0.36363636363636354,Female,0.9650000000000001,0.3542857142857141,0.3863863863863864,0.605,Medicine,0.75,0.1111111111111111,0.4,0.8888888888888888,0.3333333333333333,0.6000000000000001,0.0,0.8888888888888888,0.75,Entry,0.4444444444444445,Yes,0.3363039901246132,0.1694229602517227
S02984,0.8181818181818181,Female,0.010000000000000009,0.8999999999999997,0.5345345345345346,0.815,Mathematics,0.5,0.5555555555555556,0.6000000000000001,1.0,0.4444444444444445,1.0,0.0,0.8888888888888888,1.0,Mid,0.6666666666666665,No,0.5786519461218987,-0.01513674891262266
S02985,0.36363636363636354,Male,0.8799999999999999,0.8114285714285712,0.19919919919919918,0.31000000000000005,Arts,1.0,0.4444444444444444,0.2,0.6666666666666665,0.3333333333333333,0.8,0.5,0.0,0.5,Entry,0.0,No,0.3119032506928585,0.5840309894724841
S02986,0.2727272727272727,Female,0.19999999999999996,0.25857142857142845,0.2742742742742743,0.22999999999999998,Engineering,0.5,0.0,1.0,0.2222222222222222,0.1111111111111111,0.6000000000000001,0.31842105263157894,0.2222222222222222,0.5,Entry,0.4444444444444445,No,0.16543178095655073,0.08091336694900894
S02987,0.45454545454545436,Female,0.9450000000000001,0.1499999999999999,0.5005005005005005,0.42999999999999994,Law,0.0,0.6666666666666666,0.6000000000000001,0.6666666666666665,0.3333333333333333,0.0,0.3671052631578947,0.4444444444444445,0.0,Entry,0.0,Yes,-0.7598338495033289,-0.314104965616867
S02988,0.8181818181818181,Male,0.3400000000000001,0.27142857142857135,0.45845845845845845,0.6799999999999999,Arts,0.0,0.0,0.8,0.4444444444444445,0.4444444444444445,0.0,0.30000000000000004,0.3333333333333333,0.75,Entry,0.7777777777777777,Yes,-0.04120657677740231,-0.6618417816969913
S02989,0.2727272727272727,Other,0.43999999999999995,0.19428571428571417,0.04904904904904905,0.18500000000000005,Computer Science,0.75,1.0,0.4,0.8888888888888888,0.5555555555555556,0.4,0.5750000000000001,0.0,0.25,Senior,0.7777777777777777,No,-0.22093890116707965,0.3529234503734921
S02990,0.5454545454545452,Male,0.7050000000000001,0.9985714285714284,0.96996996996997,0.6799999999999999,Business,1.0,0.8888888888888888,1.0,0.7777777777777777,0.3333333333333333,0.0,0.8026315789473684,0.0,0.25,Entry,0.0,Yes,-0.23575125973307473,0.5117449284687957
S02991,0.5454545454545452,Male,0.5900000000000001,0.16999999999999993,0.6976976976976977,0.395,Engineering,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.5486842105263158,0.3333333333333333,0.0,Senior,0.1111111111111111,No,-0.5545803086243529,0.550866968380739
S02992,0.09090909090909083,Male,0.32000000000000006,0.10142857142857142,0.987987987987988,0.7949999999999999,Medicine,1.0,0.7777777777777777,0.0,0.5555555555555556,0.3333333333333333,0.4,0.0,0.4444444444444445,0.25,Senior,0.6666666666666665,Yes,-0.18756686644817358,0.3776883159292699
S02993,0.18181818181818188,Female,0.5549999999999999,0.18571428571428572,0.5315315315315315,0.03499999999999992,Arts,1.0,0.0,0.6000000000000001,0.4444444444444445,0.5555555555555556,0.4,0.32236842105263164,0.3333333333333333,1.0,Entry,0.6666666666666665,No,0.5722819984992545,0.18694599353279315
S02994,0.0,Male,0.73,0.6514285714285712,0.6276276276276277,0.6699999999999999,Law,1.0,0.4444444444444444,1.0,1.0,0.6666666666666665,0.8,0.6078947368421053,0.1111111111111111,0.0,Entry,0.8888888888888888,Yes,-0.09454461959914984,0.8441699135945926
S02995,0.6363636363636365,Female,0.040000000000000036,0.6828571428571428,0.09109109109109109,0.6499999999999999,Engineering,0.25,0.2222222222222222,1.0,0.1111111111111111,0.6666666666666665,0.2,0.24473684210526314,0.4444444444444445,0.75,Entry,0.2222222222222222,No,0.0807095397106438,-0.35567283868141186
S02996,0.7272727272727273,Female,0.010000000000000009,0.07285714285714273,0.8608608608608609,0.94,Mathematics,0.5,0.3333333333333333,0.4,0.2222222222222222,0.3333333333333333,0.4,0.6092105263157895,1.0,0.25,Entry,0.1111111111111111,No,-0.34708589231738823,-0.06055931503365836
S02997,0.2727272727272727,Male,0.45999999999999996,0.8185714285714283,0.45545545545545546,0.7150000000000001,Mathematics,1.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444445,0.8,0.2618421052631579,0.2222222222222222,1.0,Mid,1.0,Yes,0.7480790646450322,0.24538498621786453
S02998,0.45454545454545436,Male,0.1299999999999999,0.16857142857142837,0.3383383383383384,0.7949999999999999,Business,0.0,0.7777777777777777,1.0,0.3333333333333333,0.2222222222222222,0.6000000000000001,0.08157894736842103,0.6666666666666665,0.25,Entry,0.7777777777777777,Yes,-0.2967079062844793,-0.24886729499872118
S02999,0.7272727272727273,Female,0.665,0.37571428571428567,0.05205205205205205,0.905,Medicine,0.5,1.0,1.0,0.2222222222222222,0.4444444444444445,0.0,0.4710526315789474,0.3333333333333333,0.0,Mid,0.6666666666666665,No,-0.6125958326519896,0.15496227972231152
S03000,0.45454545454545436,Male,0.21500000000000008,0.33999999999999986,0.49549549549549554,0.675,Medicine,0.75,1.0,0.4,0.6666666666666665,1.0,0.2,0.4197368421052632,0.1111111111111111,0.0,Mid,0.2222222222222222,Yes,-0.5906367438494515,0.32132849706918315
S03001,0.9999999999999998,Female,0.43500000000000005,0.5,0.6346346346346347,0.29000000000000004,Arts,0.75,0.2222222222222222,0.4,0.5555555555555556,0.4444444444444445,1.0,0.21052631578947367,0.7777777777777777,0.25,Mid,0.2222222222222222,Yes,-0.010892398780088942,0.4287249489646158
S03002,0.9999999999999998,Male,0.19999999999999996,0.36285714285714277,0.8528528528528528,0.8700000000000001,Engineering,1.0,0.0,0.8,0.7777777777777777,0.3333333333333333,0.6000000000000001,0.5855263157894737,1.0,0.0,Mid,0.6666666666666665,No,-0.29999081290844215,0.6234238168324914
S03003,0.9999999999999998,Female,0.55,0.9771428571428571,0.8498498498498499,0.75,Engineering,0.25,0.4444444444444444,0.6000000000000001,0.1111111111111111,0.5555555555555556,0.4,0.0,0.1111111111111111,0.5,Senior,0.4444444444444445,No,-0.04473619439735443,-0.23913473301135482
S03004,0.7272727272727273,Female,0.11499999999999999,0.43999999999999995,0.7767767767767768,0.42500000000000004,Medicine,0.25,0.1111111111111111,0.8,0.1111111111111111,0.4444444444444445,0.6000000000000001,0.5368421052631579,0.6666666666666665,0.0,Mid,0.8888888888888888,No,-0.42550913466850976,-0.04186604538466094
S03005,0.2727272727272727,Male,0.02499999999999991,0.8657142857142854,0.003003003003003003,0.71,Mathematics,0.5,0.5555555555555556,0.2,0.0,0.7777777777777777,1.0,0.2210526315789474,0.7777777777777777,0.75,Senior,1.0,No,0.4029316438730011,-0.025785680976326105
S03006,0.6363636363636365,Male,0.050000000000000044,0.7057142857142855,0.6806806806806807,0.8700000000000001,Computer Science,0.25,0.3333333333333333,1.0,0.4444444444444445,0.1111111111111111,0.8,0.6763157894736842,1.0,0.25,Mid,0.6666666666666665,No,-0.12756983100070504,-0.005526526096032097
S03007,0.7272727272727273,Male,0.9550000000000001,0.07999999999999985,0.2802802802802803,0.9750000000000001,Medicine,0.75,0.8888888888888888,0.4,0.6666666666666665,0.5555555555555556,0.4,0.49078947368421055,0.2222222222222222,0.5,Entry,0.0,No,-0.03479220855972606,0.2463056692473459
S03008,0.2727272727272727,Male,0.1399999999999999,0.5742857142857143,0.2892892892892893,0.95,Business,1.0,0.6666666666666666,0.6000000000000001,0.8888888888888888,0.1111111111111111,0.4,0.2605263157894737,0.5555555555555556,0.25,Entry,0.0,No,-0.1349275162905285,0.552692091047329
S03009,0.36363636363636354,Female,0.71,0.09428571428571408,0.07207207207207207,0.32499999999999996,Engineering,0.0,0.1111111111111111,0.2,0.4444444444444445,0.5555555555555556,0.2,0.1381578947368421,0.3333333333333333,0.0,Entry,0.5555555555555556,Yes,-0.6384110916946366,-0.34411966921655274
S03010,0.6363636363636365,Female,0.07000000000000006,0.06428571428571428,0.13613613613613612,0.41999999999999993,Mathematics,0.75,0.6666666666666666,1.0,0.0,0.3333333333333333,0.8,0.009210526315789447,0.1111111111111111,0.5,Entry,0.4444444444444445,No,0.2001639119301574,0.3565651803742753
S03011,0.9999999999999998,Male,0.1100000000000001,0.8642857142857141,0.8498498498498499,0.1100000000000001,Arts,0.75,1.0,0.2,0.2222222222222222,0.0,0.0,0.3131578947368421,0.7777777777777777,0.25,Entry,0.4444444444444445,No,-0.4306052436871949,0.07495010669226446
S03012,0.8181818181818181,Female,0.51,0.9271428571428568,0.7677677677677678,0.25,Engineering,0.5,0.7777777777777777,0.8,0.7777777777777777,0.5555555555555556,0.6000000000000001,0.33947368421052637,0.1111111111111111,0.0,Entry,0.7777777777777777,Yes,-0.3713958016639323,0.3192594283816825
S03013,0.45454545454545436,Female,0.4650000000000001,0.5257142857142856,0.970970970970971,0.8799999999999999,Mathematics,0.25,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,1.0,0.5368421052631579,0.8888888888888888,0.0,Mid,0.7777777777777777,No,-0.277103933289303,0.017016293233606303
S03014,0.9999999999999998,Male,0.95,0.8628571428571428,0.6526526526526527,0.3600000000000001,Medicine,0.0,0.2222222222222222,0.0,0.6666666666666665,0.6666666666666665,0.2,0.18684210526315792,0.8888888888888888,0.25,Entry,0.8888888888888888,No,-0.4849710312052735,-0.4808626252392616
S03015,0.5454545454545452,Male,0.9450000000000001,0.32999999999999985,0.997997997997998,0.6200000000000001,Business,0.0,0.1111111111111111,0.0,1.0,0.2222222222222222,1.0,0.4013157894736842,0.7777777777777777,0.25,Entry,0.3333333333333333,No,-0.1506951020649394,-0.22735578475512988
S03016,0.18181818181818188,Female,0.78,0.5728571428571427,0.39239239239239243,0.665,Computer Science,0.25,0.0,0.0,0.2222222222222222,1.0,0.2,0.25921052631578945,1.0,0.25,Entry,0.4444444444444445,No,-0.4142201470553172,-0.3242301782927615
S03017,0.5454545454545452,Female,0.6000000000000001,0.8,0.2072072072072072,0.78,Mathematics,1.0,0.2222222222222222,1.0,0.1111111111111111,0.3333333333333333,0.4,0.625,0.2222222222222222,0.5,Mid,0.6666666666666665,No,0.22421824706367252,0.47873046128234575
S03018,0.9999999999999998,Female,0.45500000000000007,0.03142857142857136,0.2592592592592593,0.18500000000000005,Mathematics,0.25,1.0,0.2,1.0,0.8888888888888888,0.6000000000000001,0.30394736842105263,0.7777777777777777,0.5,Mid,0.2222222222222222,No,-0.23502109277286665,-0.1799773706914834
S03019,0.6363636363636365,Female,0.355,0.8185714285714283,0.92992992992993,0.30499999999999994,Engineering,1.0,0.6666666666666666,1.0,0.5555555555555556,0.6666666666666665,0.2,0.1842105263157895,0.4444444444444445,0.75,Senior,0.5555555555555556,No,0.21231323515454034,0.29003900675230626
S03020,0.8181818181818181,Male,0.9450000000000001,0.3799999999999999,0.2622622622622623,0.44999999999999996,Medicine,0.0,0.8888888888888888,1.0,0.1111111111111111,0.3333333333333333,0.4,0.09210526315789475,1.0,0.5,Mid,0.2222222222222222,No,-0.1926808200741877,-0.36529650842547384
S03021,0.45454545454545436,Female,0.605,0.16714285714285704,0.7827827827827828,0.365,Law,0.5,0.8888888888888888,0.4,1.0,0.1111111111111111,0.4,0.23947368421052628,0.4444444444444445,0.0,Entry,0.3333333333333333,No,-0.5198903363008336,0.19782171295165982
S03022,0.8181818181818181,Female,0.5800000000000001,0.8557142857142856,0.5045045045045046,0.9850000000000001,Medicine,0.75,0.5555555555555556,0.6000000000000001,0.4444444444444445,0.4444444444444445,0.8,0.2828947368421053,0.1111111111111111,0.5,Entry,1.0,No,0.25224150565365583,0.3519078223763127
S03023,0.7272727272727273,Female,0.22999999999999998,0.857142857142857,0.5495495495495496,0.835,Medicine,0.0,0.5555555555555556,0.0,0.4444444444444445,0.7777777777777777,0.4,0.2894736842105263,0.2222222222222222,0.25,Entry,0.7777777777777777,No,-0.3942939645152401,-0.43031177936531506
S03024,0.45454545454545436,Male,0.04499999999999993,0.07714285714285696,0.2022022022022022,0.48,Business,0.0,0.4444444444444444,0.0,0.4444444444444445,0.1111111111111111,0.0,0.41315789473684217,0.7777777777777777,0.25,Entry,1.0,No,-0.5683868285673856,-0.5921145697559838
S03025,0.9999999999999998,Male,0.9450000000000001,0.21714285714285708,0.7357357357357358,0.8799999999999999,Medicine,0.0,0.1111111111111111,0.0,0.5555555555555556,0.8888888888888888,0.8,0.26315789473684215,0.0,0.5,Mid,0.3333333333333333,No,-0.015746801708473493,-0.3862217303740165
S03026,0.7272727272727273,Male,0.31499999999999995,0.33999999999999986,0.34634634634634637,0.3500000000000001,Mathematics,0.75,0.6666666666666666,0.8,0.2222222222222222,0.4444444444444445,0.8,0.16447368421052633,0.3333333333333333,0.0,Entry,0.3333333333333333,No,-0.2645784231860813,0.5385623537582195
S03027,0.2727272727272727,Female,0.44500000000000006,0.377142857142857,0.98998998998999,0.7849999999999999,Medicine,1.0,0.0,0.8,1.0,0.5555555555555556,0.0,0.2460526315789474,0.5555555555555556,0.75,Entry,0.6666666666666665,No,0.1775964494409757,0.18564146898145792
S03028,0.6363636363636365,Male,0.11499999999999999,0.38142857142857123,0.05105105105105105,0.2250000000000001,Medicine,0.5,0.5555555555555556,0.0,0.4444444444444445,0.6666666666666665,0.0,0.28552631578947374,0.8888888888888888,0.25,Mid,0.2222222222222222,No,-0.5357409864714039,-0.14469901346497843
S03029,0.909090909090909,Male,0.835,0.15999999999999992,0.5925925925925926,0.77,Engineering,0.5,0.3333333333333333,0.0,0.7777777777777777,0.8888888888888888,1.0,0.2171052631578947,0.7777777777777777,1.0,Entry,0.2222222222222222,No,0.5085394770331575,-0.10574903477743282
S03030,0.2727272727272727,Male,0.030000000000000027,0.23571428571428554,0.3553553553553554,0.45500000000000007,Medicine,0.5,0.2222222222222222,1.0,0.3333333333333333,0.6666666666666665,0.2,0.010526315789473661,1.0,0.75,Executive,0.0,Yes,0.057056786984225644,-0.1869055599188898
S03031,0.09090909090909083,Male,0.835,0.9528571428571426,0.7227227227227228,0.10499999999999998,Business,1.0,0.0,0.8,0.4444444444444445,0.3333333333333333,1.0,0.02894736842105261,0.4444444444444445,1.0,Senior,0.6666666666666665,No,0.9002971767981384,0.4385135925742078
S03032,0.8181818181818181,Female,0.1399999999999999,0.010000000000000009,0.5185185185185185,0.2749999999999999,Law,0.25,0.5555555555555556,0.6000000000000001,0.0,0.4444444444444445,0.2,0.0,0.6666666666666665,1.0,Mid,0.3333333333333333,No,0.18166901165101512,-0.562074615563584
S03033,0.909090909090909,Female,0.885,0.3085714285714285,0.36236236236236236,0.3999999999999999,Engineering,0.25,0.6666666666666666,0.4,0.0,0.2222222222222222,1.0,0.36184210526315785,0.7777777777777777,1.0,Entry,0.6666666666666665,No,0.5530378269188087,-0.2719841595391432
S03034,0.7272727272727273,Female,0.73,0.6142857142857141,0.044044044044044044,0.75,Mathematics,0.5,0.0,0.6000000000000001,0.7777777777777777,0.0,0.0,0.4184210526315789,0.8888888888888888,0.25,Entry,0.1111111111111111,No,-0.3524836891184263,0.011877946296742471
S03035,0.36363636363636354,Male,0.16500000000000004,0.4157142857142857,0.8268268268268268,0.07499999999999996,Law,0.0,0.0,1.0,0.1111111111111111,0.2222222222222222,0.2,0.1631578947368421,0.2222222222222222,0.25,Entry,0.4444444444444445,No,-0.3422257777951054,-0.41482024464696904
S03036,0.2727272727272727,Female,0.565,0.06999999999999984,0.3773773773773774,0.6599999999999999,Medicine,0.0,0.6666666666666666,0.4,1.0,0.0,0.0,0.42500000000000004,0.7777777777777777,1.0,Entry,0.6666666666666665,Yes,0.09881877069316584,-0.7442086617527477
S03037,0.09090909090909083,Male,0.31499999999999995,0.15142857142857125,0.7887887887887888,0.7150000000000001,Computer Science,0.75,0.5555555555555556,0.2,1.0,0.4444444444444445,0.0,0.25263157894736843,0.2222222222222222,1.0,Entry,0.8888888888888888,No,0.2867501381461704,-0.1742540016303354
S03038,0.0,Male,0.17999999999999994,0.011428571428571344,0.4114114114114114,0.655,Law,0.25,0.6666666666666666,0.2,0.6666666666666665,0.6666666666666665,1.0,0.30000000000000004,0.0,0.75,Entry,1.0,Yes,0.3472636412024,-0.1894699314766183
S03039,0.909090909090909,Male,0.8600000000000001,0.9985714285714284,0.7707707707707708,0.76,Business,0.0,0.7777777777777777,0.6000000000000001,0.6666666666666665,0.8888888888888888,0.4,0.07105263157894737,0.3333333333333333,0.25,Mid,0.3333333333333333,No,-0.3987694022272113,-0.2873617528601711
S03040,0.5454545454545452,Male,0.405,0.6499999999999999,0.14114114114114112,0.17999999999999994,Computer Science,0.5,0.7777777777777777,0.8,0.8888888888888888,0.3333333333333333,0.2,0.5750000000000001,0.6666666666666665,1.0,Entry,0.5555555555555556,No,0.29959717945960423,-0.17752281664623867
S03041,0.45454545454545436,Male,0.3999999999999999,0.45999999999999996,0.2572572572572573,0.585,Business,0.75,0.8888888888888888,0.0,0.0,1.0,0.8,0.643421052631579,0.8888888888888888,0.0,Mid,0.2222222222222222,No,-0.39380958556836837,0.3895851442633564
S03042,0.09090909090909083,Female,0.16999999999999993,0.43999999999999995,0.7967967967967968,0.94,Mathematics,0.25,0.8888888888888888,0.2,0.1111111111111111,1.0,0.8,0.393421052631579,1.0,0.25,Mid,0.1111111111111111,No,-0.2958912449504457,-0.14839142911196815
S03043,0.6363636363636365,Female,0.385,0.8871428571428572,0.913913913913914,0.6100000000000001,Computer Science,0.75,0.6666666666666666,1.0,0.0,0.0,0.2,0.17894736842105263,0.6666666666666665,0.25,Senior,1.0,No,-0.19385650223211803,0.23199406899927744
S03044,0.909090909090909,Female,0.8700000000000001,0.20571428571428552,0.036036036036036036,0.6100000000000001,Medicine,0.0,0.8888888888888888,0.8,0.0,0.6666666666666665,0.2,0.34736842105263155,1.0,0.0,Mid,0.1111111111111111,No,-0.7599194098097835,-0.2745584396388041
S03045,0.2727272727272727,Male,0.365,0.587142857142857,0.9409409409409409,0.7350000000000001,Computer Science,0.5,0.5555555555555556,0.8,0.3333333333333333,0.2222222222222222,0.2,0.1763157894736842,0.4444444444444445,1.0,Entry,0.4444444444444445,No,0.36766098071757075,-0.2762296660789329
S03046,0.6363636363636365,Male,0.95,0.16142857142857125,0.044044044044044044,0.33499999999999996,Mathematics,0.5,0.8888888888888888,0.4,0.7777777777777777,0.0,0.2,0.0644736842105263,0.0,0.5,Mid,0.2222222222222222,No,-0.09286008088603068,0.0242451135009853
S03047,0.5454545454545452,Male,0.9450000000000001,0.8200000000000001,0.91991991991992,0.7,Law,0.5,0.1111111111111111,0.2,1.0,0.3333333333333333,0.4,0.46842105263157896,0.0,0.25,Mid,0.1111111111111111,No,-0.16992151890783744,0.09810349413730454
S03048,0.36363636363636354,Other,0.14500000000000002,0.5685714285714285,0.6316316316316316,0.915,Computer Science,0.0,0.1111111111111111,0.6000000000000001,0.7777777777777777,0.8888888888888888,0.0,0.1328947368421053,0.8888888888888888,1.0,Senior,0.1111111111111111,No,0.06919592281031625,-0.7978605183314035
S03049,0.8181818181818181,Female,0.17500000000000004,0.39142857142857124,0.04504504504504505,0.010000000000000009,Business,1.0,0.5555555555555556,1.0,0.8888888888888888,0.5555555555555556,0.2,0.16052631578947368,0.3333333333333333,0.0,Mid,0.2222222222222222,No,-0.4637483040662774,0.6519029115853704
